# Sinusoidal end-effector reference trajectory
# amplitude_m    : 0.0200
# amplitude_cm   : 2.0
# n_waves        : 5
# ws_centre_m    : (0.42562, -0.24573)
# n_points       : 592
# arc_length_m   : 1.71568
# arc_length_cm  : 171.568
t,x_m,y_m,arc_length_m
0.9198664,0.4704807,0.3487668,1.5724299
0.9215359,0.4685604,0.3499712,1.5746966
0.9232053,0.4666337,0.3511956,1.5769794
0.9248748,0.4647004,0.3524423,1.5792798
0.9265442,0.4627602,0.3537134,1.5815993
0.9282137,0.4608130,0.3550110,1.5839393
0.9298831,0.4588584,0.3563370,1.5863012
0.9315526,0.4568962,0.3576933,1.5886866
0.9332220,0.4549259,0.3590816,1.5910969
0.9348915,0.4529471,0.3605035,1.5935335
0.9365609,0.4509596,0.3619605,1.5959978
0.9382304,0.4489629,0.3634540,1.5984913
0.9398998,0.4469564,0.3649852,1.6010154
0.9415693,0.4449398,0.3665553,1.6035711
0.9432387,0.4429124,0.3681653,1.6061600
0.9449082,0.4408739,0.3698159,1.6087830
0.9465776,0.4388237,0.3715080,1.6114412
0.9482471,0.4367612,0.3732420,1.6141358
0.9499165,0.4346859,0.3750183,1.6168676
0.9515860,0.4325971,0.3768373,1.6196373
0.9532554,0.4304944,0.3786991,1.6224458
0.9549249,0.4283771,0.3806035,1.6252935
0.9565943,0.4262447,0.3825504,1.6281810
0.9582638,0.4240966,0.3845395,1.6311087
0.9599332,0.4219322,0.3865703,1.6340766
0.9616027,0.4197510,0.3886420,1.6370849
0.9632721,0.4175522,0.3907539,1.6401336
0.9649416,0.4153356,0.3929050,1.6432224
0.9799666,0.3944935,0.4137963,1.6727324
0.9816361,0.3920707,0.4162539,1.6761835
0.9833055,0.3896252,0.4187306,1.6796640
0.9849750,0.3871568,0.4212237,1.6831724
0.9866444,0.3846654,0.4237306,1.6867067
0.9883139,0.3821507,0.4262484,1.6902652
0.9899833,0.3796126,0.4287742,1.6938460
0.9916528,0.3770511,0.4313050,1.6974468
0.9933222,0.3744661,0.4338377,1.7010657
0.9949917,0.3718577,0.4363691,1.7047006
0.9966611,0.3692259,0.4388961,1.7083491
0.9983306,0.3665709,0.4414153,1.7120091
1.0000000,0.3638927,0.4439234,1.7156783
