# Sinusoidal end-effector reference trajectory
# amplitude_m    : 0.0200
# amplitude_cm   : 2.0
# n_waves        : 7
# ws_centre_m    : (0.42562, -0.24573)
# n_points       : 569
# arc_length_m   : 1.74545
# arc_length_cm  : 174.545
t,x_m,y_m,arc_length_m
0.9415693,0.4452300,0.3757529,1.6379996
0.9432387,0.4431444,0.3764006,1.6401834
0.9449082,0.4410543,0.3770948,1.6423858
0.9465776,0.4389592,0.3778419,1.6446102
0.9482471,0.4368585,0.3786483,1.6468603
0.9499165,0.4347516,0.3795197,1.6491403
0.9515860,0.4326377,0.3804616,1.6514545
0.9532554,0.4305161,0.3814790,1.6538075
0.9549249,0.4283858,0.3825766,1.6562039
0.9565943,0.4262459,0.3837584,1.6586484
0.9582638,0.4240955,0.3850280,1.6611457
0.9599332,0.4219333,0.3863885,1.6637003
0.9933222,0.3745931,0.4321507,1.7295431
0.9949917,0.3719590,0.4350833,1.7334850
0.9966611,0.3692973,0.4380288,1.7374550
0.9983306,0.3666084,0.4409785,1.7414463
1.0000000,0.3638927,0.4439234,1.7454522
