# Sinusoidal end-effector reference trajectory
# amplitude_m    : 0.0200
# amplitude_cm   : 2.0
# n_waves        : 6
# ws_centre_m    : (0.42562, -0.24573)
# n_points       : 579
# arc_length_m   : 1.72937
# arc_length_cm  : 172.937
t,x_m,y_m,arc_length_m
0.9282137,0.4612466,0.3624126,1.6012950
0.9298831,0.4592410,0.3632664,1.6034748
0.9315526,0.4572304,0.3641415,1.6056676
0.9332220,0.4552147,0.3650422,1.6078754
0.9348915,0.4531937,0.3659727,1.6101003
0.9365609,0.4511672,0.3669373,1.6123447
0.9382304,0.4491348,0.3679398,1.6146109
0.9398998,0.4470961,0.3689839,1.6169014
0.9415693,0.4450508,0.3700733,1.6192187
0.9432387,0.4429982,0.3712111,1.6215655
0.9449082,0.4409380,0.3724006,1.6239445
0.9465776,0.4388694,0.3736446,1.6263583
0.9482471,0.4367919,0.3749457,1.6288097
0.9499165,0.4347047,0.3763063,1.6313012
0.9515860,0.4326071,0.3777283,1.6338353
0.9532554,0.4304984,0.3792137,1.6364146
0.9549249,0.4283779,0.3807638,1.6390414
0.9565943,0.4262446,0.3823800,1.6417177
0.9582638,0.4240978,0.3840629,1.6444455
0.9599332,0.4219366,0.3858132,1.6472266
0.9899833,0.3796961,0.4275496,1.7066083
0.9916528,0.3771259,0.4302626,1.7103455
0.9933222,0.3745300,0.4329892,1.7141101
0.9949917,0.3719085,0.4357241,1.7178985
0.9966611,0.3692617,0.4384618,1.7217065
0.9983306,0.3665896,0.4411968,1.7255301
1.0000000,0.3638927,0.4439234,1.7293652
