# Sinusoidal end-effector reference trajectory
# amplitude_m    : 0.0250
# amplitude_cm   : 2.5
# n_waves        : 4
# ws_centre_m    : (0.42562, -0.24573)
# n_points       : 579
# arc_length_m   : 1.71588
# arc_length_cm  : 171.588
t,x_m,y_m,arc_length_m
0.9198664,0.4696391,0.3376139,1.5658764
0.9215359,0.4677848,0.3392119,1.5683243
0.9232053,0.4659220,0.3408376,1.5707967
0.9248748,0.4640503,0.3424917,1.5732946
0.9265442,0.4621692,0.3441748,1.5758187
0.9282137,0.4602785,0.3458875,1.5783698
0.9298831,0.4583777,0.3476304,1.5809487
0.9315526,0.4564665,0.3494038,1.5835560
0.9332220,0.4545443,0.3512083,1.5861924
0.9348915,0.4526109,0.3530440,1.5888585
0.9365609,0.4506657,0.3549112,1.5915549
0.9382304,0.4487083,0.3568101,1.5942820
0.9398998,0.4467382,0.3587407,1.5970403
0.9415693,0.4447551,0.3607030,1.5998302
0.9432387,0.4427584,0.3626970,1.6026521
0.9449082,0.4407477,0.3647226,1.6055061
0.9465776,0.4387226,0.3667794,1.6083926
0.9833055,0.3896354,0.4185414,1.6797288
0.9849750,0.3871648,0.4210849,1.6832746
0.9866444,0.3846714,0.4236325,1.6868394
0.9883139,0.3821550,0.4261822,1.6904218
0.9899833,0.3796155,0.4287323,1.6940207
0.9916528,0.3770528,0.4312806,1.6976347
0.9933222,0.3744671,0.4338251,1.7012625
0.9949917,0.3718581,0.4363638,1.7049027
0.9966611,0.3692260,0.4388945,1.7085541
0.9983306,0.3665709,0.4414151,1.7122151
1.0000000,0.3638927,0.4439234,1.7158844
